site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance
BLUEFISH_DC,-121.945094,36.52381268,2023,MID,2,NERLUE,0,pisco,NA
BLUEFISH_DC,-121.945094,36.52381268,2023,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_DC,-121.945094,36.52381268,2023,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_DC,-121.945094,36.52381268,2023,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_DC,-121.945094,36.52381268,2023,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,1999,INNER,1,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,1999,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,1999,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,1999,MID,2,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,1999,OUTER,1,NERLUE,5,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,1999,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2000,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2000,INNER,2,NERLUE,16,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2000,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2000,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2000,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2000,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2001,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2001,INNER,2,NERLUE,5,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2001,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2001,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2001,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2001,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2002,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2002,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2002,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2002,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2002,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2002,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2003,MID,1,NERLUE,4,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2003,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2003,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2003,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2003,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2003,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2004,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2004,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2004,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2004,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2004,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2004,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2005,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2005,INNER,2,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2005,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2005,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2005,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2005,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2006,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2006,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2006,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2006,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2006,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2006,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2007,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2007,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2007,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2007,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2007,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2007,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2008,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2008,INNER,2,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2008,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2008,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2008,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2008,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2009,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2009,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2009,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2009,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2009,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2009,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2010,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2010,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2010,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2010,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2010,OUTER,1,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2010,OUTER,2,NERLUE,3,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2011,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2011,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2011,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2011,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2011,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2011,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2012,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2012,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2012,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2012,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2012,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2012,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2013,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2013,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2013,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2013,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2013,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2013,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2014,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2014,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2014,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2014,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2014,OUTER,1,NERLUE,2,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2014,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2015,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2015,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2015,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2015,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2015,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2015,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2016,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2016,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2016,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2016,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2016,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2016,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2017,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2017,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2017,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2017,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2017,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2017,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2018,INNER,1,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2018,INNER,2,NERLUE,2,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2018,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2018,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2018,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2018,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2019,INNER,1,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2019,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2019,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2019,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2019,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2019,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2020,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2020,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2020,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2020,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2020,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2020,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2021,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2021,INNER,2,NERLUE,1,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2021,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2021,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2021,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2021,OUTER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2023,INNER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2023,INNER,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2023,MID,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2023,MID,2,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2023,OUTER,1,NERLUE,0,pisco,NA
BLUEFISH_UC,-121.943542,36.522225,2023,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2007,INNER,1,NERLUE,58,pisco,NA
BUCHON,-120.901098,35.244079,2007,INNER,2,NERLUE,13,pisco,NA
BUCHON,-120.901098,35.244079,2007,MID,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2007,MID,2,NERLUE,2,pisco,NA
BUCHON,-120.901098,35.244079,2007,OUTER,1,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2007,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2008,INNER,1,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2008,INNER,2,NERLUE,11,pisco,NA
BUCHON,-120.901098,35.244079,2008,MID,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2008,MID,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2008,OUTER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2008,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2009,INNER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2009,INNER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2009,MID,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2009,MID,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2009,OUTER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2009,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2010,INNER,1,NERLUE,58,pisco,NA
BUCHON,-120.901098,35.244079,2010,INNER,2,NERLUE,21,pisco,NA
BUCHON,-120.901098,35.244079,2010,MID,1,NERLUE,4,pisco,NA
BUCHON,-120.901098,35.244079,2010,MID,2,NERLUE,119,pisco,NA
BUCHON,-120.901098,35.244079,2010,OUTER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2010,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2011,INNER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2011,INNER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2011,MID,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2011,MID,2,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2011,OUTER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2011,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2016,INNER,1,NERLUE,11,pisco,NA
BUCHON,-120.901098,35.244079,2016,INNER,2,NERLUE,5,pisco,NA
BUCHON,-120.901098,35.244079,2016,MID,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2016,MID,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2016,OUTER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2016,OUTER,2,NERLUE,6,pisco,NA
BUCHON,-120.901098,35.244079,2017,INNER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2017,INNER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2017,MID,1,NERLUE,28,pisco,NA
BUCHON,-120.901098,35.244079,2017,MID,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2017,OUTER,1,NERLUE,8,pisco,NA
BUCHON,-120.901098,35.244079,2017,OUTER,2,NERLUE,4,pisco,NA
BUCHON,-120.901098,35.244079,2018,MID,1,NERLUE,2,pisco,NA
BUCHON,-120.901098,35.244079,2018,MID,2,NERLUE,5,pisco,NA
BUCHON,-120.901098,35.244079,2018,OUTER,1,NERLUE,17,pisco,NA
BUCHON,-120.901098,35.244079,2018,OUTER,2,NERLUE,3,pisco,NA
BUCHON,-120.901098,35.244079,2018,INNER,1,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2018,INNER,2,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2019,INNER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2019,INNER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2019,MID,1,NERLUE,2,pisco,NA
BUCHON,-120.901098,35.244079,2019,MID,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2019,OUTER,1,NERLUE,2,pisco,NA
BUCHON,-120.901098,35.244079,2019,OUTER,2,NERLUE,4,pisco,NA
BUCHON,-120.901098,35.244079,2020,INNER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2020,INNER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2020,MID,1,NERLUE,3,pisco,NA
BUCHON,-120.901098,35.244079,2020,MID,2,NERLUE,5,pisco,NA
BUCHON,-120.901098,35.244079,2020,OUTER,1,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2020,OUTER,2,NERLUE,0,pisco,NA
BUCHON,-120.901098,35.244079,2021,OUTER,1,NERLUE,2,pisco,NA
BUCHON,-120.901098,35.244079,2021,OUTER,2,NERLUE,29,pisco,NA
BUCHON,-120.901098,35.244079,2021,MID,1,NERLUE,15,pisco,NA
BUCHON,-120.901098,35.244079,2021,MID,2,NERLUE,6,pisco,NA
BUCHON,-120.901098,35.244079,2022,OUTER,1,NERLUE,6,pisco,NA
BUCHON,-120.901098,35.244079,2022,OUTER,2,NERLUE,13,pisco,NA
BUCHON,-120.901098,35.244079,2022,MID,1,NERLUE,6,pisco,NA
BUCHON,-120.901098,35.244079,2022,MID,2,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2023,INNER,1,NERLUE,32,pisco,NA
BUCHON,-120.901098,35.244079,2023,INNER,2,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2023,MID,1,NERLUE,7,pisco,NA
BUCHON,-120.901098,35.244079,2023,MID,2,NERLUE,22,pisco,NA
BUCHON,-120.901098,35.244079,2023,OUTER,1,NERLUE,1,pisco,NA
BUCHON,-120.901098,35.244079,2023,OUTER,2,NERLUE,1,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2006,INNER,1,NERLUE,1,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2006,INNER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2006,MID,1,NERLUE,2,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2006,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2006,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2006,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2007,INNER,1,NERLUE,29,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2007,INNER,2,NERLUE,14,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2007,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2007,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2007,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2007,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2008,INNER,1,NERLUE,55,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2008,MID,1,NERLUE,3,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2008,MID,2,NERLUE,1,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2008,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2008,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2008,INNER,2,NERLUE,60,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2010,INNER,1,NERLUE,12,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2010,INNER,2,NERLUE,47,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2010,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2010,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2010,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2010,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2011,INNER,1,NERLUE,2,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2011,INNER,2,NERLUE,4,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2011,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2011,MID,2,NERLUE,1,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2011,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2011,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2013,INNER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2013,INNER,2,NERLUE,8,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2013,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2013,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2013,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2013,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2014,INNER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2014,INNER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2014,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2014,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2014,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2014,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2015,INNER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2015,INNER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2015,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2015,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2015,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2015,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2017,INNER,1,NERLUE,54,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2017,INNER,2,NERLUE,34,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2017,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2017,MID,2,NERLUE,2,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2017,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2017,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2018,INNER,1,NERLUE,13,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2018,INNER,2,NERLUE,16,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2018,MID,1,NERLUE,4,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2018,MID,2,NERLUE,8,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2018,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2018,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2019,INNER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2019,INNER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2019,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2019,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2019,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2019,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2020,INNER,1,NERLUE,2,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2020,INNER,2,NERLUE,2,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2020,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2020,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2020,OUTER,1,NERLUE,12,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2020,OUTER,2,NERLUE,7,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2021,INNER,1,NERLUE,6,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2021,INNER,2,NERLUE,6,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2021,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2021,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2021,OUTER,1,NERLUE,86,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2021,OUTER,2,NERLUE,105,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2023,INNER,1,NERLUE,4,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2023,INNER,2,NERLUE,10,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2023,MID,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2023,MID,2,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2023,OUTER,1,NERLUE,0,pisco,NA
BUTTERFLY_DC,-121.93567,36.537439,2023,OUTER,2,NERLUE,0,pisco,NA
BUTTERFLY_UC,-121.936297,36.539655,2006,INNER,1,NERLUE,2,pisco,NA
BUTTERFLY_UC,-121.936297,36.539655,2006,INNER,2,NERLUE,0,pisco,NA
